District,Station,DATE,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC
PUDUKOTTAI,VIRALIMALAI,16,2.1,12.2,8.7,24.4,64.8,12.6,39.9,74.4,190.4,48.7,164.6,283.9
PUDUKOTTAI,VIRALIMALAI,17,2.1,12.2,8.8,26.4,67.4,14,40.9,78.4,196.2,50.6,167.5,284.6
PUDUKOTTAI,VIRALIMALAI,18,2.1,12.2,8.9,28.4,69.7,14,40.9,79.1,199.9,58.7,168.7,287.2
PUDUKOTTAI,VIRALIMALAI,19,2.1,12.2,9.1,29.3,75.7,14,43,81.1,201.4,62.4,172.1,295.2
PUDUKOTTAI,VIRALIMALAI,20,2.1,12.6,10.6,29.3,77.1,14.4,43.3,81.6,205.2,64.6,174.2,299.2
PUDUKOTTAI,VIRALIMALAI,21,2.1,12.8,11.5,29.3,81.8,14.5,43.8,85.5,206.3,69.9,176.8,301.6
PUDUKOTTAI,VIRALIMALAI,22,2.4,12.8,12.6,31.5,81.8,15.6,44,86.7,207.9,74.4,180.2,302.8
PUDUKOTTAI,VIRALIMALAI,23,2.4,12.8,12.8,31.7,82.4,16.6,44,90.2,208.1,75.9,191.1,311
PUDUKOTTAI,VIRALIMALAI,24,2.4,12.8,15.3,31.8,85.3,18.1,44.2,94.2,208.8,81.7,203.1,312.1
PUDUKOTTAI,VIRALIMALAI,25,2.4,12.8,15.3,32.9,87.3,19.3,45.5,98.9,213.7,86.7,211.7,312.1
PUDUKOTTAI,VIRALIMALAI,26,2.4,12.8,15.3,33.3,88.9,20.1,46.6,104.7,215.7,89,215.1,312.3
PUDUKOTTAI,VIRALIMALAI,27,3,12.8,15.3,34.1,90.6,21.3,47.5,108.6,220.5,90,220.1,312.3
PUDUKOTTAI,VIRALIMALAI,28,3,12.8,15.3,34.8,93.4,21.4,47.7,114.7,224.3,92,222.3,312.7
PUDUKOTTAI,VIRALIMALAI,29,3.6,,15.3,37.5,96,21.6,47.9,115.4,229.2,95.9,227.5,312.7
PUDUKOTTAI,VIRALIMALAI,30,4.6,,15.3,37.6,96.3,21.9,48.4,115.7,231.4,100.4,232,313
PUDUKOTTAI,VIRALIMALAI,31,4.6,,15.3,,98.8,,48.4,116.5,,104.5,,313
PUDUKOTTAI,PONNAMARAVATHI,1,0.4,3.1,0,21.1,39.3,1.3,39.3,82.8,190,1.7,140.5,261.9
PUDUKOTTAI,PONNAMARAVATHI,2,0.4,3.4,0.5,21.1,39.3,2.1,40.5,83.9,196.5,2.7,144.6,262.9
PUDUKOTTAI,PONNAMARAVATHI,3,0.4,4.1,1,21.1,40,3.8,40.7,83.9,197.8,4.6,147.8,264.9
PUDUKOTTAI,PONNAMARAVATHI,4,0.4,4.2,1.5,22.2,42.7,4.6,41.3,84.2,199.9,9.5,157.5,268.3
PUDUKOTTAI,PONNAMARAVATHI,5,0.6,4.2,2.3,22.9,46.5,5.3,41.3,87.8,203.3,11.6,161.8,270.7
PUDUKOTTAI,PONNAMARAVATHI,6,0.6,4.2,3.1,22.9,47.3,10.9,41.3,88.2,204.9,18.8,166.6,273.9
PUDUKOTTAI,PONNAMARAVATHI,7,0.6,4.2,3.3,24.3,49.2,13.8,44,88.7,208.9,25.1,172.2,275.4
PUDUKOTTAI,PONNAMARAVATHI,8,0.6,4.2,3.3,24.9,52.4,16,44.1,90.5,211.7,27.6,177.2,278.8
PUDUKOTTAI,PONNAMARAVATHI,9,0.6,4.5,3.3,25,53.3,16,44.9,92.3,215.6,30.4,181.8,282.8
PUDUKOTTAI,PONNAMARAVATHI,10,1,4.5,3.3,25.3,57.2,17.3,46.2,93.4,217.6,33.1,182.7,285.5
PUDUKOTTAI,PONNAMARAVATHI,11,1,4.5,3.8,26.1,59.7,18,46.9,97.7,218.3,36.3,184.5,290.2
PUDUKOTTAI,PONNAMARAVATHI,12,1,4.5,3.8,27.8,59.9,19.7,47.7,98.6,221.5,43.9,186.1,290.4
PUDUKOTTAI,PONNAMARAVATHI,13,1,4.5,6.1,28.6,61.3,20.2,48.2,105.3,224.7,47.1,186.4,293.9
PUDUKOTTAI,PONNAMARAVATHI,14,1,5,10.5,30.9,61.8,20.6,51.6,109,229.8,49,187.9,295.3
PUDUKOTTAI,PONNAMARAVATHI,15,1,5.5,10.8,30.9,63.6,22.3,51.7,114.3,237.2,49.6,190.7,298
PUDUKOTTAI,PONNAMARAVATHI,16,1,5.5,11.9,31,64,22.8,56.1,121.1,239.3,52.3,192.3,301.6
PUDUKOTTAI,PONNAMARAVATHI,17,1.1,5.5,12,31,66.4,23.2,57.3,131.5,243,55.7,196.2,305.8
PUDUKOTTAI,PONNAMARAVATHI,18,1.1,5.5,13.4,31,67,23.5,57.9,137.7,244.8,58.2,200.3,307.1
PUDUKOTTAI,PONNAMARAVATHI,19,1.1,5.6,14.3,32,69.2,25.5,58.5,144.8,245.8,62.1,202.7,312.9
PUDUKOTTAI,PONNAMARAVATHI,20,1.1,6,15.3,32,71.5,26.1,59.8,147.4,246.5,71,205.8,315.9
PUDUKOTTAI,PONNAMARAVATHI,21,1.2,6,18.5,32.7,75.6,26.3,60.5,153.3,247.7,82.8,207.5,318.6
PUDUKOTTAI,PONNAMARAVATHI,22,1.8,6,19.9,33.3,78.6,27.2,61.7,155.6,248.6,91.7,212.9,319.3
PUDUKOTTAI,PONNAMARAVATHI,23,2,6.8,20.2,33.4,79.1,27.3,64.1,157.8,252.4,96.5,215.8,319.8
PUDUKOTTAI,PONNAMARAVATHI,24,2,6.8,20.2,35.1,79.8,27.6,65.2,161.5,254.6,102.7,223.3,319.9
PUDUKOTTAI,PONNAMARAVATHI,25,2,6.8,20.2,37,80.1,29.8,65.7,166,255.5,107.5,233.6,320.1
PUDUKOTTAI,PONNAMARAVATHI,26,2.1,6.8,20.2,37,81.5,32.6,69.8,167.6,259.3,112.4,239.1,320.1
PUDUKOTTAI,PONNAMARAVATHI,27,2.3,6.8,20.2,38.3,81.8,33.7,71.5,171.9,263,117.8,243,321.2
PUDUKOTTAI,PONNAMARAVATHI,28,2.8,6.8,20.2,38.3,85,34.6,72.6,174.7,271.7,119.6,246,324
PUDUKOTTAI,PONNAMARAVATHI,29,3.1,,20.2,38.5,85.7,36.3,73.8,176.5,276.3,128.5,250.1,324.7
PUDUKOTTAI,PONNAMARAVATHI,30,3.1,,20.2,38.5,86.2,37.4,77.2,177.7,278.5,132.6,257.9,324.7
PUDUKOTTAI,PONNAMARAVATHI,31,3.1,,20.2,,88.2,,81.4,180.3,,139,,326.7
PUDUKOTTAI,PERUNGALUR,1,0.1,6.5,0.1,10.8,32.9,0.8,40,100.3,204.7,1.9,134.1,290.3
PUDUKOTTAI,PERUNGALUR,2,0.1,7,0.4,10.8,34.3,2.4,41.4,100.9,208.6,3.6,138.8,294.4
PUDUKOTTAI,PERUNGALUR,3,0.1,7.1,0.6,10.9,35.8,4.3,43.4,101.2,210.4,7.4,142.7,299.7
PUDUKOTTAI,PERUNGALUR,4,0.1,7.5,1,11,36.1,6.6,46.1,103.6,211.3,10.8,148.4,306.3
PUDUKOTTAI,PERUNGALUR,5,0.4,7.6,2.3,11.8,37.8,7.4,47.3,106.3,214.1,13.2,153.1,309.7
PUDUKOTTAI,PERUNGALUR,6,0.6,8.4,3.8,12.9,38.9,10.5,47.9,110.6,216.5,17.9,161.4,312.7
PUDUKOTTAI,PERUNGALUR,7,0.9,8.8,4.4,13.2,43,14.5,49.5,113.4,217.5,22.5,166.9,315.1
PUDUKOTTAI,PERUNGALUR,8,1.3,9.4,5,13.3,45.7,16.7,50.6,115.9,222.6,27.2,171.9,316.6
PUDUKOTTAI,PERUNGALUR,9,2.2,10,5.4,13.6,46.5,17.4,51.1,120.3,226.6,32.4,176.3,319.3
PUDUKOTTAI,PERUNGALUR,10,3.1,10.7,5.5,13.7,46.6,18.4,57.2,121.8,230.7,35.8,182.9,324.3
PUDUKOTTAI,PERUNGALUR,11,3.1,10.7,5.5,14,46.6,18.8,60.3,123.8,235.9,40.5,191.7,327.2
PUDUKOTTAI,PERUNGALUR,12,3.1,10.8,5.9,15.4,47.6,21.1,60.6,127.3,242,45.4,194.6,330.2
PUDUKOTTAI,PERUNGALUR,13,3.1,11.5,6.3,17.2,48.8,21.8,62.5,129.8,245.2,50.1,196.9,331.3
PUDUKOTTAI,PERUNGALUR,14,3.4,12,6.7,17.7,49.2,22.9,63,132.8,248.8,51.9,204.4,334
PUDUKOTTAI,PERUNGALUR,15,3.7,12.1,6.8,17.8,50.8,25.2,65.1,138.8,255.2,56,210.4,336.8
PUDUKOTTAI,PERUNGALUR,16,3.7,12.1,7.5,18.3,54.9,26.5,66.1,140.4,258.9,58,215.7,339.4
PUDUKOTTAI,PERUNGALUR,17,3.7,12.3,7.8,18.4,58.8,27.7,67.2,146,264.3,60.1,219.3,342.3
PUDUKOTTAI,PERUNGALUR,18,4.5,12.4,8.2,21.3,60.2,28.3,68.4,151.7,267.4,64.1,223.5,344.5
PUDUKOTTAI,PERUNGALUR,19,4.9,12.5,8.5,21.6,61.1,28.7,71.7,155,269,66.4,226.2,350.3
PUDUKOTTAI,PERUNGALUR,20,5.1,12.9,9.2,22.9,61.7,29.6,74.3,156,272.7,71.5,229.6,351.5
PUDUKOTTAI,PERUNGALUR,21,5.2,13,9.5,23.6,67,30.1,75.8,161.8,274.8,78.3,234.2,353.8
PUDUKOTTAI,PERUNGALUR,22,5.5,13.1,10.3,24.6,68.1,30.2,77.4,166.6,276.9,82.5,241.1,357
PUDUKOTTAI,PERUNGALUR,23,5.7,13.1,10.4,25.1,68.3,30.7,79.1,169.5,280.6,87.6,246.6,361.2
PUDUKOTTAI,PERUNGALUR,24,5.7,13.1,10.4,25.6,71.1,31.6,84.9,175.6,283.6,94.9,258.2,361.5
PUDUKOTTAI,PERUNGALUR,25,5.7,13.1,10.4,28.7,73.2,33.4,86.7,178.4,287.9,100.1,262.3,361.9
PUDUKOTTAI,PERUNGALUR,26,5.7,13.1,10.4,29.7,75.4,35.1,90.6,182.1,292.7,104.5,268.8,361.9
PUDUKOTTAI,PERUNGALUR,27,5.9,13.1,10.4,30.6,77.1,35.4,92.2,185.3,296.1,107.5,274.3,364.2
PUDUKOTTAI,PERUNGALUR,28,5.9,13.9,10.4,30.6,78.9,36.5,93.8,189.2,301.7,109.9,278.2,366.6
PUDUKOTTAI,PERUNGALUR,29,6.1,,10.4,30.8,79.5,37.3,94.3,191.3,304.9,118.2,282.7,367
PUDUKOTTAI,PERUNGALUR,30,6.5,,10.8,31,80.3,39.2,95.7,197.7,307.3,123.4,287.4,368.2
PUDUKOTTAI,PERUNGALUR,31,6.5,,10.8,,82.1,,98,200.6,,129.7,,369.2
PUDUKOTTAI,KARAIYUR,1,0.5,6.1,0,15.7,32.8,0.1,43.8,94.9,186.8,3.4,139.7,269.8
PUDUKOTTAI,KARAIYUR,2,0.5,6.3,0.9,15.7,33.3,1.5,45.6,95.8,189.3,7,143,272.7
PUDUKOTTAI,KARAIYUR,3,0.5,6.4,1.4,15.7,33.9,5.8,47.1,97.3,193.1,11.5,146.3,276.4
PUDUKOTTAI,KARAIYUR,4,0.5,6.5,1.9,16.2,37.2,6.5,47.6,99.2,196.9,14,152.1,282.5
PUDUKOTTAI,KARAIYUR,5,0.6,6.5,2.5,16.3,38.8,7.2,48.8,99.5,198.1,16,158.9,289.5
PUDUKOTTAI,KARAIYUR,6,0.6,7,3.1,16.6,39.1,10.5,49.4,99.9,202.3,18.9,160.9,294.4
PUDUKOTTAI,KARAIYUR,7,0.6,7.2,5.3,16.8,40.7,13.7,50.9,102.3,207.1,25.4,164.4,297.2
PUDUKOTTAI,KARAIYUR,8,0.6,7.7,5.3,16.9,43,15.4,52.8,104.6,208.8,27.5,172.2,297.5
PUDUKOTTAI,KARAIYUR,9,1.3,8.4,5.3,18.6,45.4,17.1,53.6,106.6,212,32.7,181.8,300.1
PUDUKOTTAI,KARAIYUR,10,1.8,8.4,5.3,19.2,49.4,19.7,59.4,109.1,214.8,34.8,185.4,300.9
PUDUKOTTAI,KARAIYUR,11,1.8,8.4,6.7,19.2,50.4,20.3,62.1,111.8,217.4,37.5,186.3,304.4
PUDUKOTTAI,KARAIYUR,12,1.8,8.4,6.8,20.2,50.4,20.8,63.3,114.1,219.6,40.8,189.2,306.3
PUDUKOTTAI,KARAIYUR,13,1.8,9.9,7.4,20.7,51.1,21.4,64.8,118.7,223,43,190,308.2
PUDUKOTTAI,KARAIYUR,14,1.9,10,7.8,21.2,51.8,22.3,66.5,119.1,226.2,44.9,190.9,309
PUDUKOTTAI,KARAIYUR,15,3.7,10.4,7.8,21.4,51.8,22.9,67,125,228.7,46.8,195.3,311.4
PUDUKOTTAI,KARAIYUR,16,4.1,10.4,8,22.1,54.6,24,67.8,127.7,230.7,48.7,197.4,312.9
PUDUKOTTAI,KARAIYUR,17,4.6,10.4,8,22.1,57.7,25.5,70.4,131.8,235.3,50.5,203.9,314.1
PUDUKOTTAI,KARAIYUR,18,4.8,10.4,8.8,23.1,58.8,25.6,72.8,138.5,237.4,55.3,207.9,316.1
PUDUKOTTAI,KARAIYUR,19,4.8,10.6,9.3,23.2,59.9,27.1,73.4,141,238.5,61.5,212,323
PUDUKOTTAI,KARAIYUR,20,4.8,10.6,9.5,23.2,60.7,27.2,74.8,142,238.6,70.2,214.2,325.4
PUDUKOTTAI,KARAIYUR,21,5.1,10.6,10.5,24.1,61.8,28.1,76.9,144.9,240.1,83,216.7,329.6
PUDUKOTTAI,KARAIYUR,22,5.4,10.6,12.5,24.5,63.7,29.4,78.5,147.5,242.7,88.3,220.5,333.7
PUDUKOTTAI,KARAIYUR,23,5.4,11.9,14.8,26.8,63.9,30.3,79.7,150.9,243.7,96.2,225.1,337.7
PUDUKOTTAI,KARAIYUR,24,5.4,11.9,14.8,26.8,64.3,31.2,81.9,154.6,244.2,101.1,232.6,337.8
PUDUKOTTAI,KARAIYUR,25,5.4,11.9,14.8,28.1,65.6,33.2,82.8,159.8,251.9,107.4,241.9,337.8
PUDUKOTTAI,KARAIYUR,26,5.4,11.9,15.1,28.2,67.1,37.3,85.9,165.3,256,115,247.1,337.8
PUDUKOTTAI,KARAIYUR,27,5.4,11.9,15.1,29.1,68.8,38.5,86.4,168.8,258.7,119.6,252.4,337.9
PUDUKOTTAI,KARAIYUR,28,5.8,11.9,15.1,30.6,70.3,38.5,90.5,172,266.7,123.8,255.2,338
PUDUKOTTAI,KARAIYUR,29,6.1,,15.1,30.7,70.6,39.3,92.4,175.3,271.7,128.8,259.5,338.5
PUDUKOTTAI,KARAIYUR,30,6.1,,15.1,31.3,73.9,42.2,93.2,177.4,275.1,131.7,265.7,339.3
PUDUKOTTAI,KARAIYUR,31,6.1,,15.1,,74.4,,93.5,182.2,,135.7,,342.1
PUDUKOTTAI,ALANGUDI,1,0,16.5,0.7,14.1,37,1.1,45.5,118.9,218.8,1.9,152.7,313.1
PUDUKOTTAI,ALANGUDI,2,0.2,18.1,1.5,14.4,37,3.6,47.1,121,221.8,3.9,157.2,316.6
PUDUKOTTAI,ALANGUDI,3,0.2,18.2,1.5,15.6,38.6,5.6,48,121.3,226.4,8.3,163.8,320.6
PUDUKOTTAI,ALANGUDI,4,0.3,18.2,2.3,16.4,39,8.1,51.2,123.7,228.5,11,168.6,328.6
PUDUKOTTAI,ALANGUDI,5,1.4,18.3,3.7,17,39.8,9.3,53.1,125.7,231.4,15,173.6,330.5
PUDUKOTTAI,ALANGUDI,6,1.6,19,5.5,17.3,40.7,10.8,54.5,128.4,233.7,17,179.7,333.6
PUDUKOTTAI,ALANGUDI,7,6.2,19.1,6.8,18.2,43.9,15,56.7,132.1,237.8,22.1,184.8,338.7
PUDUKOTTAI,ALANGUDI,8,6.6,19.4,7.2,18.5,45.9,17.5,57.9,133.7,240.5,27.1,194,342.9
PUDUKOTTAI,ALANGUDI,9,9.2,20,7.4,18.9,46.5,18.7,59,136.3,245.5,30.2,198.9,347.4
PUDUKOTTAI,ALANGUDI,10,9.7,20,7.5,19.2,47,21,61.5,139.6,247.9,32.4,204.6,353.1
PUDUKOTTAI,ALANGUDI,11,9.9,20,9,19.9,49.1,21.9,65.1,143.9,250.8,34.3,211.6,359.5
PUDUKOTTAI,ALANGUDI,12,9.9,20.2,10.1,20.9,51.7,23,68.5,147.7,252.7,39.1,215.9,362.6
PUDUKOTTAI,ALANGUDI,13,9.9,20.9,10.2,23,53.7,24.1,70.1,152.8,254.5,45.4,219.2,364.5
PUDUKOTTAI,ALANGUDI,14,10,21.2,10.2,23.1,55.4,24.8,71.7,154.3,257.3,50.8,223.6,366.6
PUDUKOTTAI,ALANGUDI,15,10.5,21.9,10.2,23.7,56.4,26.2,73.5,156.3,262.6,56.8,228.2,370.1
PUDUKOTTAI,ALANGUDI,16,10.8,21.9,10.9,24.4,58.7,26.6,75.1,160.4,267.8,60.3,233.6,373.6
PUDUKOTTAI,ALANGUDI,17,10.9,22,10.9,25.2,60,27.5,79.9,164.7,274.9,63.3,237.4,378.7
PUDUKOTTAI,ALANGUDI,18,11.1,22.4,11.3,26.1,60.8,27.9,81,172.1,278.7,68.5,242.5,382.5
PUDUKOTTAI,ALANGUDI,19,11.6,22.6,11.7,26.9,63.3,28.3,84.2,174.8,282.3,72.7,252.2,386
PUDUKOTTAI,ALANGUDI,20,12.2,23.2,12.7,27.9,64.7,29.7,87.2,176.4,285.9,77.7,256.5,387.9
PUDUKOTTAI,ALANGUDI,21,12.9,23.4,12.8,28.9,65.5,30.8,90.5,177.9,288.4,83.4,261.7,391.2
PUDUKOTTAI,ALANGUDI,22,13.4,23.4,13.3,29.7,67.7,33.6,91.7,181.4,290.8,90.7,266.4,393.1
PUDUKOTTAI,ALANGUDI,23,14,24.2,13.4,30.7,68.1,35.2,93.9,185.3,294.4,98.6,270.2,397.6
PUDUKOTTAI,ALANGUDI,24,14.1,24.2,13.7,31.4,69.8,35.4,96.5,189.9,297.9,106.3,279.1,398.7
PUDUKOTTAI,ALANGUDI,25,15.4,24.2,13.7,33.2,73.7,36.6,101.1,193.9,302.8,114.6,287.3,400.4
PUDUKOTTAI,ALANGUDI,26,15.4,24.2,13.7,33.9,77,37.5,103.1,196.8,306.2,119.2,293.8,402.1
PUDUKOTTAI,ALANGUDI,27,15.9,24.2,13.9,35,79.5,39.2,107.8,200.7,310.5,128.1,300.5,403.5
PUDUKOTTAI,ALANGUDI,28,15.9,24.6,13.9,36,79.6,40.3,109.2,205,316.8,130.6,303.2,407.2
PUDUKOTTAI,ALANGUDI,29,16.3,,13.9,36.1,81.9,41.6,110.8,207.1,320.3,136.1,307.7,407.9
PUDUKOTTAI,ALANGUDI,30,16.3,,13.9,36.9,84.1,42.5,112.6,211.1,321.6,141.2,311.4,408.7
PUDUKOTTAI,ALANGUDI,31,16.3,,14.1,,86.5,,116.6,214.4,,147.8,,409.3
PUDUKOTTAI,ARIMALAM,1,1.3,16.7,0,9.6,33.9,0.4,46.8,106.5,214.4,3.3,139.5,308.9
PUDUKOTTAI,ARIMALAM,2,1.9,18,0,9.6,34,2,48.6,108,218.6,6.8,143.9,312.8
PUDUKOTTAI,ARIMALAM,3,2.3,18.4,0.2,10.3,34.2,3.6,48.8,108.2,222.6,10.3,153.2,317.4
PUDUKOTTAI,ARIMALAM,4,2.5,18.5,0.5,11.2,36.3,5.3,49.1,114.8,223.1,12.9,162.3,324.5
PUDUKOTTAI,ARIMALAM,5,2.8,18.9,0.5,11.9,37.8,6.6,51.1,118.4,224.6,17.9,166.8,328.2
PUDUKOTTAI,ARIMALAM,6,3.1,20.2,2.2,12.4,38.1,10.7,52.1,121.1,227.1,24.6,176.4,332.5
PUDUKOTTAI,ARIMALAM,7,6,20.6,2.2,14.2,41.6,13.7,53.4,123.8,231,31,183.3,336.1
PUDUKOTTAI,ARIMALAM,8,6.9,21.7,2.7,14.2,45.4,16,56.3,125.2,232.6,35.3,196.3,337.7
PUDUKOTTAI,ARIMALAM,9,7.9,23.1,2.7,14.4,46,16.9,56.4,127.3,235.9,38.6,203.1,342.4
PUDUKOTTAI,ARIMALAM,10,8.1,23.4,2.7,14.4,47.2,19.3,57.7,128.7,238.1,41.6,209.8,351.2
PUDUKOTTAI,ARIMALAM,11,9.2,23.4,3.4,14.7,47.2,20.5,62.1,129.7,240.9,44.8,215,356.7
PUDUKOTTAI,ARIMALAM,12,10.1,23.8,4.3,16.5,47.2,23.9,63.8,133.5,243.7,47.1,217.7,359.8
PUDUKOTTAI,ARIMALAM,13,10.3,24.3,4.4,18,49.2,25.4,65.5,138.1,248.2,49.8,222.5,363.7
PUDUKOTTAI,ARIMALAM,14,10.6,24.5,4.4,19.1,50.4,25.8,68.4,139.3,252.5,51.6,225.2,365.5
PUDUKOTTAI,ARIMALAM,15,11.5,24.5,4.4,21.9,54.7,27,73.1,143.9,253.4,55.1,229.3,367.6
PUDUKOTTAI,ARIMALAM,16,12.2,24.6,5.9,23.6,57.6,27.5,74.2,147.4,259.4,56.8,233,370.2
PUDUKOTTAI,ARIMALAM,17,13.3,24.7,6,24.1,58.6,28.3,78.6,152.5,261.8,59.6,235.8,373.7
PUDUKOTTAI,ARIMALAM,18,13.4,24.7,6.4,25.6,60,29.5,79.4,154.5,267.7,68.1,243.7,375.8
PUDUKOTTAI,ARIMALAM,19,14,24.8,6.8,27.1,62,30.3,80.3,156.2,270.9,72.6,247.4,378.4
PUDUKOTTAI,ARIMALAM,20,14.9,24.8,7,27.5,62.9,31.7,81,157.4,273.2,76.4,251.2,380.9
PUDUKOTTAI,ARIMALAM,21,15.2,24.8,7.5,27.6,63.2,32.4,83,160.6,276.6,81.5,254,384.5
PUDUKOTTAI,ARIMALAM,22,15.8,24.8,8.6,28.5,65.6,34.9,85.2,167.5,280.6,88.9,257.9,387.4
PUDUKOTTAI,ARIMALAM,23,15.8,24.8,8.8,28.5,66.3,35.9,87.2,173.7,285.6,94,262.2,397.2
PUDUKOTTAI,ARIMALAM,24,15.8,25.2,8.8,28.7,66.6,37.4,88.6,176.6,288.1,99.1,267.2,397.5
PUDUKOTTAI,ARIMALAM,25,15.8,25.2,8.8,30.2,69.8,40.6,92,181.6,292.2,101.8,279.1,397.5
PUDUKOTTAI,ARIMALAM,26,15.8,25.2,8.8,30.9,72,41.7,94,183.9,296.8,106.6,287.4,397.6
PUDUKOTTAI,ARIMALAM,27,15.9,25.2,8.8,31.3,73.6,42.8,96,188.5,301.4,111.1,293.7,398.2
PUDUKOTTAI,ARIMALAM,28,16,25.2,9.4,32,75.1,43.6,99.2,193.6,306.1,114.2,296.4,399.7
PUDUKOTTAI,ARIMALAM,29,16.3,,9.6,32,76.7,44.1,101.7,195,310.7,119.3,301.7,400.5
PUDUKOTTAI,ARIMALAM,30,16.7,,9.6,32,78.2,44.5,102.3,199.6,315.9,123.9,305.7,401.3
PUDUKOTTAI,ARIMALAM,31,16.7,,9.6,,78.6,,103.4,202.3,,133.7,,401.6
PUDUKOTTAI,KUDUMIAMALAI,1,0,7.2,0.2,15.8,48.2,0.1,59.4,127.4,252.1,5.7,162.7,335.6
PUDUKOTTAI,KUDUMIAMALAI,2,0,11.5,0.7,15.8,51.9,3.9,62,132.3,261.3,12.6,167.7,340.3
PUDUKOTTAI,KUDUMIAMALAI,3,0,12.8,0.9,16.7,54,9.6,62.6,132.8,263.5,16.9,174.4,345.6
PUDUKOTTAI,KUDUMIAMALAI,4,0,13,1.1,17.2,54.9,11.8,63,134.3,265.1,20.9,182.5,354.5
PUDUKOTTAI,KUDUMIAMALAI,5,0,13.6,1.1,17.7,56.6,12.6,65.1,136.8,269,25,187.6,358.2
PUDUKOTTAI,KUDUMIAMALAI,6,0,14.4,3.3,18.4,57.5,15.1,67.3,142.5,271.2,26.5,193.2,359.1
PUDUKOTTAI,KUDUMIAMALAI,7,0,14.6,3.5,18.6,61.8,17.3,70.2,145.9,276.8,30.5,197.3,360.3
PUDUKOTTAI,KUDUMIAMALAI,8,0.3,16,3.9,18.7,64.5,20,70.6,146.8,277.6,34,208.7,362.6
PUDUKOTTAI,KUDUMIAMALAI,9,1.5,16,4,18.7,67,20.5,71.3,148.9,280.2,38.7,216.1,364.6
PUDUKOTTAI,KUDUMIAMALAI,10,2.6,16.1,4.3,20.1,71.1,25.2,75.1,149.5,286.2,41.8,224.9,369.8
PUDUKOTTAI,KUDUMIAMALAI,11,2.8,16.2,4.4,22.9,71.8,28.2,76.7,152.3,289.3,43.3,229.4,374.6
PUDUKOTTAI,KUDUMIAMALAI,12,3,17.8,5.5,25.1,74.1,29.9,79.3,155.9,293.5,46.7,231.9,378.2
PUDUKOTTAI,KUDUMIAMALAI,13,3.1,18.7,5.5,27.7,74.4,31.2,80.8,158,298.3,50.1,234,379.3
PUDUKOTTAI,KUDUMIAMALAI,14,3.3,19.3,5.9,28.9,77.6,32.1,82.7,161.2,302,54.3,237.1,381
PUDUKOTTAI,KUDUMIAMALAI,15,3.7,20.1,5.9,29.5,78.2,33.7,84.6,168.8,306.6,57.6,242.4,382.9
PUDUKOTTAI,KUDUMIAMALAI,16,5.2,20.2,6.8,29.6,82.4,35.7,85.8,174,309.9,62.2,246.4,385
PUDUKOTTAI,KUDUMIAMALAI,17,5.2,20.2,6.9,29.8,84,39.2,90,183.6,314.1,64.7,255.7,387.2
PUDUKOTTAI,KUDUMIAMALAI,18,5.2,20.2,8,35.4,87.2,39.5,91.1,186.3,317.4,70.5,260.1,389.3
PUDUKOTTAI,KUDUMIAMALAI,19,5.3,20.6,9.5,37.5,89.5,42,95.2,191.4,320.2,76.7,263.1,391.4
PUDUKOTTAI,KUDUMIAMALAI,20,5.5,20.8,9.6,38,90.3,43.2,98.6,194.8,321.3,86.4,266,392.4
PUDUKOTTAI,KUDUMIAMALAI,21,5.5,21,11.9,38.8,91.3,44.5,102.4,198.1,324.9,96.1,271.5,395
PUDUKOTTAI,KUDUMIAMALAI,22,5.8,21,13,39.8,94.8,46.3,102.6,204.5,327.4,105,281.2,398.8
PUDUKOTTAI,KUDUMIAMALAI,23,5.9,21.2,13.3,40.8,95.8,47.2,103.9,207.4,329,113.2,286.3,409
PUDUKOTTAI,KUDUMIAMALAI,24,5.9,21.2,14.9,41.4,99,49.6,107.8,212.8,334,119.7,292.4,410.2
PUDUKOTTAI,KUDUMIAMALAI,25,5.9,21.3,14.9,43.3,101,51.5,110.6,219.2,337.2,123.4,306.3,410.2
PUDUKOTTAI,KUDUMIAMALAI,26,5.9,21.3,14.9,44.4,105.1,52.4,115.4,223.3,338.5,126.9,311.3,410.3
PUDUKOTTAI,KUDUMIAMALAI,27,6.4,21.6,14.9,45.3,107.4,54.1,118.9,232.2,345,134.2,318.5,411
PUDUKOTTAI,KUDUMIAMALAI,28,6.7,22.5,14.9,45.6,108.9,54.7,119.6,236.3,351.9,136,324.3,412.3
PUDUKOTTAI,KUDUMIAMALAI,29,7,,15.4,46.7,110.6,54.7,120.1,238.5,356,142.3,328.7,412.8
PUDUKOTTAI,KUDUMIAMALAI,30,7.2,,15.4,47.2,111.8,57.3,121.5,242.2,361.3,149.3,333.6,413.2
PUDUKOTTAI,KUDUMIAMALAI,31,7.2,,15.4,,113,,123.4,243.9,,158,,414
PUDUKOTTAI,KATTUMAVADI,1,1.2,19.6,1.7,26.2,64.8,0.5,23.4,61.7,117,4,172.9,379.7
PUDUKOTTAI,KATTUMAVADI,2,2.2,20.1,2.2,26.7,65.9,1,23.6,62.3,118.2,6.5,181.1,384.3
PUDUKOTTAI,KATTUMAVADI,3,2.2,20.2,3.4,27.9,66.9,4.9,24.4,62.9,119.4,11.6,193.3,389.7
PUDUKOTTAI,KATTUMAVADI,4,2.5,21.3,3.8,28.1,69.5,5.5,26,63.4,120.2,14.7,201.4,395.9
